Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1143036,Bank account or service,Checking account,Problems caused by my funds being low,,OH,43402,Referral,12/4/2014,12/8/2014,PNC Bank,Closed with monetary relief,Yes,
1143041,Bank account or service,Checking account,Using a debit or ATM card,,SC,29526,Referral,12/4/2014,12/8/2014,BB&T Financial,Closed with explanation,Yes,No
1143061,Bank account or service,Checking account,"Account opening, closing, or management",,MA,1534,Referral,12/4/2014,12/8/2014,Bank of America,Closed with monetary relief,Yes,
1143065,Bank account or service,Checking account,Problems caused by my funds being low,,CA,92553,Web,12/4/2014,12/4/2014,U.S. Bancorp,Closed with explanation,Yes,No
1143089,Bank account or service,Other bank product/service,Deposits and withdrawals,,NV,89183,Referral,12/4/2014,12/5/2014,Wells Fargo,Closed with explanation,Yes,No
1143096,Bank account or service,Checking account,Deposits and withdrawals,,WA,98122,Referral,12/4/2014,12/5/2014,Wells Fargo,Closed with explanation,Yes,No
1143158,Bank account or service,Checking account,Using a debit or ATM card,,TN,37221,Referral,12/4/2014,12/8/2014,Regions,Closed with monetary relief,Yes,No
1143188,Bank account or service,Other bank product/service,"Account opening, closing, or management",,MI,48197,Referral,12/4/2014,12/8/2014,PNC Bank,Closed with explanation,Yes,
1143195,Bank account or service,Checking account,Problems caused by my funds being low,,NC,28405,Referral,12/4/2014,12/5/2014,Wells Fargo,Closed with explanation,Yes,No
1143206,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,CA,91754,Referral,12/4/2014,12/5/2014,HSBC,Closed with explanation,Yes,No
1143208,Bank account or service,Checking account,"Account opening, closing, or management",,GA,30328,Web,12/4/2014,12/4/2014,SunTrust Bank,Closed with monetary relief,Yes,No
1143222,Bank account or service,Checking account,"Account opening, closing, or management",,TX,77024,Web,12/4/2014,12/4/2014,Wells Fargo,Closed with explanation,Yes,Yes
1143254,Bank account or service,Checking account,Deposits and withdrawals,,TX,76831,Referral,12/4/2014,12/8/2014,JPMorgan Chase,Closed with explanation,Yes,No
1143255,Bank account or service,Checking account,Problems caused by my funds being low,,CO,80919,Referral,12/4/2014,12/8/2014,TCF National Bank,Closed with explanation,Yes,Yes
1143266,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TX,79105,Referral,12/4/2014,12/5/2014,BBVA Compass,Closed with explanation,Yes,No
1143410,Bank account or service,Checking account,"Account opening, closing, or management",,PA,19044,Referral,12/4/2014,12/9/2014,RBS Citizens,Closed with monetary relief,Yes,No
1143418,Bank account or service,Checking account,Using a debit or ATM card,,NJ,7027,Referral,12/4/2014,12/8/2014,JPMorgan Chase,Closed with explanation,Yes,No
1143420,Bank account or service,Checking account,"Account opening, closing, or management",,KY,40065,Referral,12/4/2014,12/5/2014,U.S. Bancorp,Closed with explanation,Yes,No
1143422,Bank account or service,Checking account,Problems caused by my funds being low,,NJ,8009,Referral,12/4/2014,12/8/2014,TD Bank,Closed with monetary relief,Yes,No
1143426,Bank account or service,Savings account,Deposits and withdrawals,,PA,18360,Referral,12/4/2014,12/8/2014,Citibank,Closed with explanation,Yes,No
1143443,Bank account or service,Savings account,"Account opening, closing, or management",,CO,90220,Referral,12/4/2014,12/8/2014,Wells Fargo,Closed with explanation,Yes,No
1143459,Bank account or service,Checking account,Problems caused by my funds being low,,PA,19145,Referral,12/4/2014,12/5/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
1143467,Bank account or service,Other bank product/service,"Account opening, closing, or management",,MA,2459,Referral,12/4/2014,12/9/2014,RBS Citizens,Closed with explanation,Yes,No
1143502,Bank account or service,Other bank product/service,Deposits and withdrawals,,,,Referral,12/4/2014,12/8/2014,SunTrust Bank,Closed with explanation,Yes,Yes
1143511,Bank account or service,Checking account,Deposits and withdrawals,,DC,30032,Referral,12/4/2014,12/8/2014,Navy FCU,Closed with explanation,Yes,No
1143609,Bank account or service,Checking account,"Making/receiving payments, sending money",,CA,94539,Referral,12/4/2014,12/5/2014,Bank of America,Closed with explanation,Yes,No
1143647,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33029,Referral,12/3/2014,12/8/2014,Wells Fargo,Closed with explanation,Yes,No
1143662,Bank account or service,Checking account,"Account opening, closing, or management",,PA,19121,Phone,12/4/2014,12/5/2014,PNC Bank,Closed with explanation,Yes,Yes
1143687,Bank account or service,Checking account,Deposits and withdrawals,,VA,22309,Web,12/3/2014,12/4/2014,JPMorgan Chase,Closed with explanation,Yes,No
1143695,Bank account or service,Checking account,Problems caused by my funds being low,,MA,2368,Referral,12/4/2014,12/8/2014,Bank of America,Closed with explanation,Yes,No
1143701,Bank account or service,Other bank product/service,"Account opening, closing, or management",,FL,32608,Referral,12/4/2014,12/8/2014,Capital One,Closed with explanation,Yes,Yes
1143711,Bank account or service,Checking account,"Account opening, closing, or management",,WA,98146,Web,12/4/2014,12/4/2014,Bank of America,Closed with monetary relief,Yes,No
1143712,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,NY,10163,Web,12/4/2014,12/4/2014,Bank of America,Closed with explanation,Yes,Yes
1143956,Bank account or service,Checking account,Deposits and withdrawals,,VA,22309,Web,12/3/2014,12/4/2014,JPMorgan Chase,Closed with explanation,Yes,No
1143983,Bank account or service,Checking account,Problems caused by my funds being low,,NY,11581,Web,12/4/2014,12/5/2014,Bank of America,Closed with monetary relief,Yes,No
1144001,Bank account or service,Checking account,"Account opening, closing, or management",,NJ,8817,Postal mail,12/5/2014,12/8/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
1144038,Bank account or service,Checking account,"Account opening, closing, or management",,SC,29615,Referral,11/19/2014,11/21/2014,Discover,Closed with monetary relief,Yes,No
1144039,Bank account or service,Checking account,"Account opening, closing, or management",,VA,22042,Referral,11/19/2014,11/21/2014,PNC Bank,Closed with explanation,Yes,Yes
1144070,Bank account or service,Checking account,Problems caused by my funds being low,,CA,95116,Web,11/21/2014,11/21/2014,Wells Fargo,Closed with monetary relief,Yes,No
1144077,Bank account or service,Checking account,Using a debit or ATM card,,VA,24016,Web,11/21/2014,11/21/2014,Wells Fargo,Closed with explanation,Yes,No
1144088,Bank account or service,Checking account,"Account opening, closing, or management",,GA,30318,Web,11/21/2014,11/21/2014,PNC Bank,Closed with explanation,Yes,
1144099,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,CA,91901,Web,12/4/2014,12/5/2014,Zions Bancorporation,Closed with explanation,Yes,No
1144124,Bank account or service,Checking account,Problems caused by my funds being low,,CA,90503,Referral,12/5/2014,12/8/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
1144140,Bank account or service,Checking account,Deposits and withdrawals,,CA,92509,Web,12/5/2014,12/5/2014,Bank of America,Closed with monetary relief,Yes,No
1144196,Bank account or service,Checking account,Using a debit or ATM card,,IL,61021,Referral,12/4/2014,12/9/2014,U.S. Bancorp,Closed with monetary relief,Yes,No
1144228,Bank account or service,Checking account,Deposits and withdrawals,,AL,35244,Referral,12/4/2014,12/5/2014,Wells Fargo,Closed with explanation,Yes,No
1144246,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,MS,39095,Referral,12/4/2014,12/9/2014,Regions,Closed with explanation,Yes,No
1144254,Bank account or service,Savings account,"Making/receiving payments, sending money",,MN,55369,Referral,12/4/2014,12/8/2014,TCF National Bank,Closed with explanation,Yes,No
1144257,Bank account or service,Checking account,"Account opening, closing, or management",,WI,53012,Referral,12/4/2014,12/9/2014,The Northern Trust Company,Closed with explanation,Yes,
1144269,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,MD,20774,Referral,12/4/2014,12/8/2014,SunTrust Bank,Closed with explanation,Yes,No
1144348,Bank account or service,Checking account,Deposits and withdrawals,,TX,75063,Web,12/4/2014,12/5/2014,U.S. Bancorp,Closed with non-monetary relief,Yes,No
1144441,Bank account or service,Savings account,Using a debit or ATM card,,VA,23323,Web,12/5/2014,12/5/2014,Wells Fargo,Closed with explanation,Yes,No
1144568,Bank account or service,Checking account,"Account opening, closing, or management",,CO,80109,Web,12/5/2014,12/5/2014,Wells Fargo,Closed,Yes,No
1144605,Bank account or service,Checking account,Deposits and withdrawals,,FL,33193,Phone,12/5/2014,12/5/2014,Bank of America,Closed with explanation,Yes,No
1144654,Bank account or service,Checking account,"Account opening, closing, or management",,MN,55428,Phone,12/5/2014,12/5/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
1144693,Bank account or service,Checking account,"Account opening, closing, or management",,CA,94501,Referral,12/5/2014,12/9/2014,Citibank,Closed with explanation,Yes,No
1144695,Bank account or service,Checking account,"Account opening, closing, or management",,CA,94501,Referral,12/5/2014,12/8/2014,Wells Fargo,Closed with explanation,Yes,No
1144716,Bank account or service,Checking account,"Account opening, closing, or management",,CA,92677,Web,12/5/2014,12/5/2014,U.S. Bancorp,Closed with non-monetary relief,Yes,No
1144728,Bank account or service,Checking account,Using a debit or ATM card,,NY,10566,Web,12/5/2014,12/5/2014,TD Bank,Closed with monetary relief,Yes,No
1144742,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,MA,2131,Referral,12/5/2014,12/8/2014,Santander Bank US,Closed with explanation,Yes,Yes
1144744,Bank account or service,Other bank product/service,Deposits and withdrawals,,NJ,7456,Referral,12/5/2014,12/8/2014,JPMorgan Chase,Closed with explanation,Yes,No
1144746,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,,,Web,12/5/2014,12/8/2014,Bank of America,Closed with explanation,Yes,
1144785,Bank account or service,Savings account,Deposits and withdrawals,,OH,44146,Phone,12/5/2014,12/5/2014,KeyBank NA,Closed with explanation,Yes,No
1144964,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,MI,48207,Web,12/5/2014,12/10/2014,PayPal,Closed with explanation,Yes,No
1145006,Bank account or service,Checking account,Deposits and withdrawals,,NC,28269,Web,12/5/2014,12/5/2014,BB&T Financial,Closed with explanation,Yes,No
1145011,Bank account or service,Checking account,"Account opening, closing, or management",,MD,21813,Phone,12/5/2014,12/5/2014,M&T Bank,Closed with explanation,Yes,Yes
1145062,Bank account or service,Savings account,Deposits and withdrawals,,TN,37217,Referral,12/5/2014,12/8/2014,U.S. Bancorp,Closed with explanation,Yes,No
1145068,Bank account or service,Checking account,Deposits and withdrawals,,MN,55041,Referral,12/5/2014,12/8/2014,Wells Fargo,Closed with explanation,Yes,No
1145121,Bank account or service,Checking account,"Account opening, closing, or management",,MI,48162,Web,12/5/2014,12/5/2014,The Huntington National Bank,Closed with explanation,Yes,Yes
1145132,Bank account or service,Checking account,Problems caused by my funds being low,,MA,1605,Web,12/5/2014,12/8/2014,TD Bank,Closed with monetary relief,Yes,No
1145148,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NY,10463,Fax,12/5/2014,12/10/2014,"Duvera Billing Services, LLC",Closed with explanation,Yes,No
1145162,Bank account or service,Checking account,Deposits and withdrawals,,WA,98507,Web,12/5/2014,12/5/2014,JPMorgan Chase,Closed with explanation,Yes,No
1145185,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,NY,14127,Web,12/5/2014,12/5/2014,KeyBank NA,Closed with explanation,Yes,No
1145193,Bank account or service,Checking account,"Account opening, closing, or management",,NY,11372,Web,12/5/2014,12/5/2014,Bank of America,Closed with explanation,Yes,No
1145242,Bank account or service,Cashing a check without an account,"Account opening, closing, or management",,MI,48314,Referral,12/5/2014,12/8/2014,The Huntington National Bank,Closed with explanation,Yes,No
1145261,Bank account or service,Checking account,Deposits and withdrawals,,CA,91792,Referral,12/5/2014,12/8/2014,JPMorgan Chase,Closed with explanation,Yes,No
1145279,Bank account or service,Other bank product/service,"Account opening, closing, or management",,AL,36804,Referral,12/5/2014,12/9/2014,Regions,Closed with non-monetary relief,Yes,
1145347,Bank account or service,Checking account,"Account opening, closing, or management",,OR,97212,Referral,12/5/2014,12/10/2014,BBVA Compass,Closed with explanation,Yes,No
1145365,Bank account or service,Checking account,"Account opening, closing, or management",,TX,75214,Web,12/5/2014,12/5/2014,SunTrust Bank,Closed with monetary relief,Yes,No
1145372,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NY,11434,Referral,12/5/2014,12/10/2014,New York Community Bank,Closed with explanation,Yes,No
1145757,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,CT,6614,Referral,11/19/2014,12/8/2014,Bank of America,Closed with explanation,Yes,No
1145816,Bank account or service,Checking account,Deposits and withdrawals,,CA,93140,Web,12/6/2014,12/18/2014,Wells Fargo,Closed with explanation,Yes,No
1145821,Bank account or service,Other bank product/service,"Account opening, closing, or management",,VA,20176,Web,12/5/2014,12/6/2014,Bank of America,Closed with explanation,Yes,No
1145827,Bank account or service,Other bank product/service,"Account opening, closing, or management",,IA,52807,Referral,12/4/2014,12/8/2014,Citibank,Closed with monetary relief,Yes,No
1145846,Bank account or service,Other bank product/service,Using a debit or ATM card,,FL,34656,Phone,12/5/2014,12/8/2014,Bank of America,Closed with explanation,Yes,No
1145854,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37043,Referral,12/4/2014,12/5/2014,Bank of America,Closed with explanation,Yes,No
1145866,Bank account or service,Checking account,Problems caused by my funds being low,,VA,23220,Referral,12/5/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,No
1145874,Bank account or service,Checking account,Problems caused by my funds being low,,CA,92234,Web,12/5/2014,12/6/2014,U.S. Bancorp,Closed with explanation,Yes,No
1145883,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NJ,7106,Web,12/5/2014,12/6/2014,Wells Fargo,Closed,Yes,No
1145888,Bank account or service,Checking account,Deposits and withdrawals,,NY,10028,Web,12/5/2014,12/6/2014,TD Bank,Closed with monetary relief,Yes,No
1145911,Bank account or service,Other bank product/service,"Account opening, closing, or management",,MN,55317,Referral,12/5/2014,12/8/2014,Wells Fargo,Closed with explanation,Yes,No
1145916,Bank account or service,Checking account,Problems caused by my funds being low,,OH,44022,Referral,12/5/2014,12/10/2014,RBS Citizens,Closed with monetary relief,Yes,No
1145922,Bank account or service,Checking account,"Account opening, closing, or management",,LA,70123,Referral,12/5/2014,12/9/2014,Capital One,Closed with explanation,Yes,No
1145935,Bank account or service,Other bank product/service,"Account opening, closing, or management",,AZ,85014,Web,12/5/2014,12/6/2014,Wells Fargo,Closed with explanation,Yes,No
1145940,Bank account or service,Checking account,Deposits and withdrawals,,NY,13212,Web,12/5/2014,12/6/2014,JPMorgan Chase,Closed with explanation,Yes,No
1145957,Bank account or service,Checking account,Deposits and withdrawals,,WA,98105,Web,12/5/2014,12/6/2014,Wells Fargo,Closed with explanation,Yes,No
1145973,Bank account or service,Checking account,Deposits and withdrawals,,NY,10027,Web,12/6/2014,12/6/2014,JPMorgan Chase,Closed with explanation,Yes,No
1145980,Bank account or service,Savings account,Deposits and withdrawals,,NY,11432,Web,12/6/2014,12/6/2014,Wells Fargo,Closed with non-monetary relief,Yes,No
1146261,Bank account or service,Checking account,Deposits and withdrawals,,TX,77024,Web,12/7/2014,12/7/2014,Bank of America,Closed with explanation,Yes,No
1145986,Bank account or service,Other bank product/service,"Account opening, closing, or management",,FL,33912,Web,12/6/2014,12/6/2014,SunTrust Bank,Closed with monetary relief,Yes,No
1146002,Bank account or service,Checking account,"Making/receiving payments, sending money",,CA,92672,Web,12/6/2014,12/6/2014,Bank of America,Closed with non-monetary relief,Yes,
1146009,Bank account or service,Checking account,Using a debit or ATM card,,TX,75229,Web,12/6/2014,12/6/2014,Bank of the West,Closed with explanation,Yes,No
1146011,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,TX,77053,Web,12/6/2014,12/6/2014,Bank of America,Closed with explanation,Yes,No
1146016,Bank account or service,Checking account,Problems caused by my funds being low,,MN,55122,Web,12/6/2014,12/6/2014,Wells Fargo,Closed with explanation,Yes,No
1146021,Bank account or service,Other bank product/service,"Account opening, closing, or management",,TX,75104,Web,12/6/2014,12/10/2014,"NetSpend Corporation,  a TSYS Company",Closed with explanation,Yes,No
1146027,Bank account or service,Checking account,"Account opening, closing, or management",,NY,14717,Web,12/6/2014,12/10/2014,M&T Bank,Closed with explanation,Yes,No
1146047,Bank account or service,Checking account,"Making/receiving payments, sending money",,PA,19335,Web,12/6/2014,12/6/2014,Wells Fargo,Closed with explanation,Yes,No
1146070,Bank account or service,Other bank product/service,"Account opening, closing, or management",,IL,62223,Web,12/6/2014,12/6/2014,U.S. Bancorp,Closed with explanation,Yes,No
1146072,Bank account or service,Checking account,Problems caused by my funds being low,,CO,80134,Web,12/6/2014,12/6/2014,U.S. Bancorp,Closed with explanation,Yes,Yes
1146087,Bank account or service,Checking account,"Account opening, closing, or management",,NM,87305,Web,12/6/2014,12/6/2014,Bank of America,Closed with monetary relief,Yes,No
1146096,Bank account or service,Checking account,Problems caused by my funds being low,,FL,32955,Web,12/6/2014,12/6/2014,JPMorgan Chase,Closed with explanation,Yes,No
1146137,Bank account or service,Checking account,Deposits and withdrawals,,MS,38801,Web,12/6/2014,12/7/2014,PNC Bank,Closed with explanation,Yes,Yes
1146138,Bank account or service,Checking account,Problems caused by my funds being low,,GA,30349,Web,12/7/2014,12/7/2014,SunTrust Bank,Closed with monetary relief,Yes,No
1146184,Bank account or service,Checking account,Problems caused by my funds being low,,PA,19038,Web,12/6/2014,12/7/2014,TD Bank,Closed with monetary relief,Yes,No
1146211,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NC,28357,Web,12/7/2014,12/7/2014,State Employee's Credit Union,Closed with explanation,Yes,Yes
1146240,Bank account or service,Checking account,Deposits and withdrawals,,GA,30528,Web,12/7/2014,12/7/2014,Regions,Closed with explanation,Yes,No
1146260,Bank account or service,Checking account,"Account opening, closing, or management",,VA,22314,Web,12/7/2014,12/7/2014,Bank of America,Closed with explanation,Yes,No
1146275,Bank account or service,Checking account,Deposits and withdrawals,,NV,89431,Web,12/7/2014,12/7/2014,Zions Bancorporation,Closed with explanation,Yes,Yes
1146328,Bank account or service,Checking account,Deposits and withdrawals,,FL,32861,Phone,12/8/2014,12/9/2014,Wells Fargo,Closed with explanation,Yes,No
1146329,Bank account or service,Checking account,Problems caused by my funds being low,,FL,32861,Phone,12/8/2014,12/8/2014,Regions,Closed with explanation,Yes,No
1146334,Bank account or service,Checking account,Problems caused by my funds being low,,VA,20164,Web,12/8/2014,12/8/2014,Wells Fargo,Closed with explanation,Yes,No
1146349,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,95134,Web,12/7/2014,12/19/2014,PayPal,Closed with explanation,Yes,No
1146361,Bank account or service,Other bank product/service,Using a debit or ATM card,,FL,34656,Phone,12/8/2014,12/9/2014,Bank of America,Closed with explanation,Yes,No
1146396,Bank account or service,Checking account,Deposits and withdrawals,,AL,35160,Phone,12/8/2014,12/9/2014,Citibank,Closed with explanation,Yes,No
1146452,Bank account or service,Savings account,"Account opening, closing, or management",,NY,14127,Web,12/8/2014,12/8/2014,KeyBank NA,Closed with explanation,Yes,Yes
1146480,Bank account or service,Checking account,Problems caused by my funds being low,,FL,33815,Web,12/8/2014,12/8/2014,Regions,Closed with non-monetary relief,Yes,No
1146570,Bank account or service,Checking account,Problems caused by my funds being low,,CA,92505,Web,12/7/2014,12/8/2014,Wells Fargo,Closed with explanation,Yes,No
1146579,Bank account or service,Checking account,Using a debit or ATM card,,IL,60515,Web,12/7/2014,12/8/2014,PNC Bank,Closed with explanation,Yes,No
1146629,Bank account or service,Checking account,"Account opening, closing, or management",,MA,2121,Phone,12/8/2014,12/9/2014,RBS Citizens,Closed with monetary relief,Yes,
1146661,Bank account or service,Checking account,"Account opening, closing, or management",,FL,34209,Web,12/8/2014,12/8/2014,Bank of America,Closed with non-monetary relief,Yes,No
1146679,Bank account or service,Checking account,"Making/receiving payments, sending money",,FL,33445,Referral,12/8/2014,12/8/2014,PNC Bank,Closed with explanation,Yes,
1146706,Bank account or service,Other bank product/service,"Account opening, closing, or management",,DE,19709,Referral,12/8/2014,12/8/2014,Wells Fargo,Closed with explanation,Yes,No
1146710,Bank account or service,Checking account,Deposits and withdrawals,,NJ,8007,Web,12/8/2014,12/8/2014,U.S. Bancorp,Closed with explanation,Yes,No
1146712,Bank account or service,Checking account,"Account opening, closing, or management",,CA,92553,Referral,12/8/2014,12/8/2014,Bank of America,Closed with explanation,Yes,No
1146725,Bank account or service,Checking account,Problems caused by my funds being low,,MD,21014,Referral,12/8/2014,12/8/2014,SunTrust Bank,Closed with monetary relief,Yes,No
1146772,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,OH,44024,Web,12/8/2014,12/8/2014,Fifth Third Bank,Closed with explanation,Yes,Yes
1146790,Bank account or service,Other bank product/service,Deposits and withdrawals,,CA,90503,Web,12/8/2014,12/8/2014,Bank of America,Closed with explanation,Yes,No
1146853,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,CA,95356,Referral,12/8/2014,12/10/2014,Bank of the West,Closed with explanation,Yes,No
1146878,Bank account or service,Checking account,"Account opening, closing, or management",,OR,97487,Phone,12/8/2014,12/8/2014,JPMorgan Chase,Closed with explanation,Yes,No
1146986,Bank account or service,Checking account,"Making/receiving payments, sending money",,CT,6776,Web,12/8/2014,12/8/2014,Webster Bank,Closed with explanation,Yes,Yes
1147069,Bank account or service,Checking account,"Making/receiving payments, sending money",,NY,12095,Referral,12/8/2014,12/11/2014,Wells Fargo,Closed with non-monetary relief,Yes,No
1147072,Bank account or service,Checking account,Problems caused by my funds being low,,GA,31406,Referral,12/8/2014,12/9/2014,Bank of America,Closed with monetary relief,Yes,No
1147073,Bank account or service,Checking account,Problems caused by my funds being low,,CA,90262,Referral,12/8/2014,12/8/2014,Bank of America,Closed with non-monetary relief,Yes,Yes
1147146,Bank account or service,Checking account,"Account opening, closing, or management",,MD,20748,Web,12/8/2014,12/8/2014,PNC Bank,Closed with monetary relief,Yes,No
1147168,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,CO,80459,Phone,12/8/2014,12/8/2014,JPMorgan Chase,Closed with explanation,Yes,No
1147240,Bank account or service,Checking account,Deposits and withdrawals,,IL,60440,Referral,12/8/2014,12/8/2014,TCF National Bank,Closed with explanation,Yes,No
1147320,Bank account or service,Other bank product/service,"Account opening, closing, or management",,IN,46738,Postal mail,12/8/2014,12/11/2014,Army and Air Force Exchange Service,Closed with explanation,Yes,Yes
1147381,Bank account or service,Savings account,Using a debit or ATM card,,,1060,Web,12/8/2014,12/8/2014,JPMorgan Chase,Closed with explanation,Yes,Yes
1147382,Bank account or service,Checking account,Using a debit or ATM card,,SC,29223,Web,12/8/2014,12/8/2014,Bank of America,Closed with explanation,Yes,No
1147426,Bank account or service,Checking account,"Account opening, closing, or management",,WV,25843,Web,12/8/2014,12/11/2014,BB&T Financial,Closed with explanation,Yes,No
1147529,Bank account or service,Checking account,Deposits and withdrawals,,MD,21795,Web,12/8/2014,12/8/2014,Susquehanna Bank,Closed with explanation,Yes,Yes
1147605,Bank account or service,Checking account,Using a debit or ATM card,,TX,75040,Web,12/8/2014,12/8/2014,Bank of America,Closed with monetary relief,Yes,No
1147738,Bank account or service,Checking account,"Making/receiving payments, sending money",,IL,60445,Web,12/8/2014,12/8/2014,U.S. Bancorp,Closed with explanation,Yes,No
1147794,Bank account or service,Checking account,"Account opening, closing, or management",,NJ,8759,Fax,12/8/2014,12/8/2014,Santander Bank US,Closed,Yes,No
1147879,Bank account or service,Checking account,"Making/receiving payments, sending money",,,50206,Web,12/8/2014,12/8/2014,HSBC,Closed with explanation,Yes,No
1148158,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NY,10458,Referral,12/9/2014,12/11/2014,Wells Fargo,Closed with explanation,Yes,Yes
1148211,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,NY,11356,Phone,12/9/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,No
1148224,Bank account or service,Checking account,"Account opening, closing, or management",,CT,6850,Referral,12/9/2014,12/11/2014,People's United Bank,Closed with explanation,Yes,No
1148251,Bank account or service,Other bank product/service,"Account opening, closing, or management",,RI,2919,Web,12/9/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,No
1148254,Bank account or service,Checking account,Deposits and withdrawals,,TX,77459,Web,12/8/2014,12/9/2014,Bank of America,Closed with explanation,Yes,No
1148343,Bank account or service,Checking account,Deposits and withdrawals,,CA,92627,Web,12/9/2014,12/9/2014,U.S. Bancorp,Closed with explanation,Yes,No
1148359,Bank account or service,Checking account,Deposits and withdrawals,,MN,97038,Postal mail,12/8/2014,12/8/2014,Wells Fargo,Closed with monetary relief,Yes,No
1148376,Bank account or service,Checking account,Deposits and withdrawals,,MD,20906,Web,12/9/2014,12/23/2014,Santander Bank US,Closed with explanation,Yes,Yes
1148377,Bank account or service,Checking account,Deposits and withdrawals,,CA,91724,Phone,12/8/2014,12/8/2014,Wells Fargo,Closed with explanation,Yes,No
1148422,Bank account or service,Other bank product/service,"Account opening, closing, or management",,MI,48858,Phone,12/8/2014,12/9/2014,Bank of America,Closed with explanation,Yes,No
1148478,Bank account or service,Other bank product/service,"Account opening, closing, or management",,CA,94546,Web,12/8/2014,12/9/2014,Wells Fargo,Closed with explanation,Yes,No
1148488,Bank account or service,Checking account,Deposits and withdrawals,,TX,75243,Web,12/8/2014,12/9/2014,JPMorgan Chase,Closed with explanation,Yes,No
1148496,Bank account or service,Checking account,"Account opening, closing, or management",,FL,32806,Web,12/8/2014,12/9/2014,Bank of America,Closed with monetary relief,Yes,No
1148511,Bank account or service,Other bank product/service,Deposits and withdrawals,,TX,78729,Web,12/8/2014,12/9/2014,Wells Fargo,Closed with explanation,Yes,No
1148521,Bank account or service,Checking account,"Making/receiving payments, sending money",,FL,33991,Web,12/8/2014,12/9/2014,JPMorgan Chase,Closed with explanation,Yes,No
1148695,Bank account or service,Checking account,Deposits and withdrawals,,GA,30096,Web,12/9/2014,12/9/2014,Wells Fargo,Closed with explanation,Yes,No
1148780,Bank account or service,Checking account,"Making/receiving payments, sending money",,NY,10036,Web,12/9/2014,12/9/2014,Bank of America,Closed with explanation,Yes,Yes
1148787,Bank account or service,Other bank product/service,"Account opening, closing, or management",,NH,3431,Web,12/9/2014,12/9/2014,TD Bank,Closed with explanation,Yes,No
1148796,Bank account or service,Checking account,"Account opening, closing, or management",,TN,37876,Web,12/9/2014,12/9/2014,First Tennessee Bank,Closed with explanation,Yes,No
1148821,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,FL,32751,Phone,12/9/2014,12/11/2014,JPMorgan Chase,Closed with explanation,Yes,No
1148880,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",,MA,2476,Referral,12/9/2014,12/10/2014,TD Bank,Closed with monetary relief,Yes,No
1148891,Bank account or service,Checking account,"Making/receiving payments, sending money",,NC,27517,Referral,12/9/2014,12/10/2014,Citibank,Closed with monetary relief,Yes,No
1148970,Bank account or service,Checking account,Deposits and withdrawals,,WA,98841,Phone,12/9/2014,12/10/2014,Wells Fargo,Closed with explanation,Yes,Yes
1148976,Bank account or service,Savings account,"Account opening, closing, or management",,MA,,Referral,12/9/2014,12/10/2014,Santander Bank US,Closed,Yes,
1148983,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",,VA,22554,Web,12/9/2014,12/11/2014,PayPal,Closed with explanation,Yes,No
1149073,Bank account or service,Checking account,"Account opening, closing, or management",,TX,77382,Web,12/9/2014,12/9/2014,JPMorgan Chase,Closed with explanation,Yes,No
1149078,Bank account or service,Checking account,"Account opening, closing, or management",,FL,33023,Phone,12/9/2014,12/10/2014,Bank of America,Closed with explanation,Yes,No
1149148,Bank account or service,Checking account,Deposits and withdrawals,,MS,38769,Phone,12/9/2014,12/10/2014,SunTrust Bank,Closed with monetary relief,Yes,No
